Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Sea temperature (C),Tide height (m),Visibility (nm),Wind direction (deg),Wind gust speed (kn),Wind speed (kn)
2007-08-20T12:54:02,422,2007-08-20T12:45:00,1004.00,16.10,18.30,2.70,22.00,134.00,3.60,2.50
2007-08-20T12:55:02,391,2007-08-20T12:45:00,1004.00,16.10,18.30,2.70,22.00,134.00,3.60,2.50
2007-08-20T12:56:02,390,2007-08-20T12:45:00,1004.00,16.10,18.30,2.70,22.00,134.00,3.60,2.50
2007-08-20T12:57:02,390,2007-08-20T12:45:00,1004.00,16.10,18.30,2.70,22.00,134.00,3.60,2.50
2007-08-20T12:58:02,406,2007-08-20T12:50:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.90
2007-08-20T12:59:02,391,2007-08-20T12:50:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.90
2007-08-20T13:00:02,406,2007-08-20T12:50:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.90
2007-08-20T13:01:02,407,2007-08-20T12:50:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.90
2007-08-20T13:02:02,407,2007-08-20T12:50:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.90
2007-08-20T13:03:02,406,2007-08-20T12:55:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.80
2007-08-20T13:04:02,422,2007-08-20T12:55:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.80
2007-08-20T13:05:02,422,2007-08-20T12:55:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.80
2007-08-20T13:06:02,422,2007-08-20T12:55:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.80
2007-08-20T13:07:02,391,2007-08-20T12:55:00,1004.00,16.00,18.30,2.70,22.00,132.00,4.00,2.80
2007-08-20T13:08:02,407,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:09:02,390,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:10:02,422,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:11:02,406,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:12:02,406,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:13:02,422,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:14:02,438,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:15:02,407,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:16:02,390,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:17:02,422,2007-08-20T13:05:00,1004.00,15.90,18.30,2.80,22.00,115.00,3.90,3.10
2007-08-20T13:18:02,422,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:19:02,469,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:20:02,516,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:21:02,422,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:22:02,532,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:23:02,422,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:24:02,422,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:25:02,391,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:26:02,422,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:27:02,391,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:28:02,407,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:29:02,406,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:30:02,390,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:31:02,375,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:32:02,375,2007-08-20T13:15:00,1004.00,16.00,18.30,2.80,22.00,137.00,5.30,3.80
2007-08-20T13:33:02,375,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:34:02,391,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:35:02,391,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:36:02,422,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:37:02,390,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:38:02,406,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:39:02,391,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:40:02,375,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:41:02,391,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:42:02,390,2007-08-20T13:25:00,1004.00,16.00,18.30,2.90,22.00,134.00,6.10,4.50
2007-08-20T13:43:02,390,2007-08-20T13:35:00,1004.00,16.20,18.30,3.00,22.00,140.00,7.30,5.70
2007-08-20T13:44:02,406,2007-08-20T13:35:00,1004.00,16.20,18.30,3.00,22.00,140.00,7.30,5.70
2007-08-20T13:45:02,391,2007-08-20T13:35:00,1004.00,16.20,18.30,3.00,22.00,140.00,7.30,5.70
2007-08-20T13:46:02,375,2007-08-20T13:35:00,1004.00,16.20,18.30,3.00,22.00,140.00,7.30,5.70
2007-08-20T13:47:02,407,2007-08-20T13:35:00,1004.00,16.20,18.30,3.00,22.00,140.00,7.30,5.70
2007-08-20T13:48:02,407,2007-08-20T13:40:00,0.00,15.90,18.30,3.00,22.00,139.00,7.10,5.80
2007-08-20T13:49:02,437,2007-08-20T13:40:00,0.00,15.90,18.30,3.00,22.00,139.00,7.10,5.80
2007-08-20T13:50:02,359,2007-08-20T13:40:00,0.00,15.90,18.30,3.00,22.00,139.00,7.10,5.80
2007-08-20T13:51:02,359,2007-08-20T13:40:00,0.00,15.90,18.30,3.00,22.00,139.00,7.10,5.80
2007-08-20T13:52:02,391,2007-08-20T13:40:00,0.00,15.90,18.30,3.00,22.00,139.00,7.10,5.80
2007-08-20T13:53:02,625,2007-08-20T13:45:00,1004.00,16.00,18.30,3.10,22.00,126.00,6.30,4.90
2007-08-20T13:54:02,375,2007-08-20T13:45:00,1004.00,16.00,18.30,3.10,22.00,126.00,6.30,4.90
2007-08-20T13:55:02,375,2007-08-20T13:45:00,1004.00,16.00,18.30,3.10,22.00,126.00,6.30,4.90
2007-08-20T13:56:02,390,2007-08-20T13:45:00,1004.00,16.00,18.30,3.10,22.00,126.00,6.30,4.90
2007-08-20T13:57:02,359,2007-08-20T13:45:00,1004.00,16.00,18.30,3.10,22.00,126.00,6.30,4.90
2007-08-20T13:58:02,375,2007-08-20T13:50:00,1004.00,16.00,18.30,3.20,22.00,123.00,8.00,5.90
2007-08-20T13:59:02,375,2007-08-20T13:50:00,1004.00,16.00,18.30,3.20,22.00,123.00,8.00,5.90
2007-08-20T14:00:02,328,2007-08-20T13:50:00,1004.00,16.00,18.30,3.20,22.00,123.00,8.00,5.90
2007-08-20T14:01:02,344,2007-08-20T13:50:00,1004.00,16.00,18.30,3.20,22.00,123.00,8.00,5.90
2007-08-20T14:02:02,328,2007-08-20T13:50:00,1004.00,16.00,18.30,3.20,22.00,123.00,8.00,5.90
2007-08-20T14:03:02,328,2007-08-20T13:55:00,1004.00,15.80,18.30,3.20,22.00,129.00,7.20,5.70
2007-08-20T14:04:02,328,2007-08-20T13:55:00,1004.00,15.80,18.30,3.20,22.00,129.00,7.20,5.70
2007-08-20T14:05:02,328,2007-08-20T13:55:00,1004.00,15.80,18.30,3.20,22.00,129.00,7.20,5.70
2007-08-20T14:06:02,328,2007-08-20T13:55:00,1004.00,15.80,18.30,3.20,22.00,129.00,7.20,5.70
2007-08-20T14:07:02,328,2007-08-20T13:55:00,1004.00,15.80,18.30,3.20,22.00,129.00,7.20,5.70
2007-08-20T14:08:02,344,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:09:02,328,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:10:02,344,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:11:02,328,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:12:02,344,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:13:02,328,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:14:02,329,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:15:02,328,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:16:02,343,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:17:02,328,2007-08-20T14:05:00,1004.00,16.00,18.30,3.30,22.00,129.00,7.80,5.90
2007-08-20T14:18:03,328,2007-08-20T14:10:00,1004.00,16.10,18.30,3.40,22.00,116.00,7.80,6.20
2007-08-20T14:19:03,344,2007-08-20T14:10:00,1004.00,16.10,18.30,3.40,22.00,116.00,7.80,6.20
2007-08-20T14:20:03,328,2007-08-20T14:10:00,1004.00,16.10,18.30,3.40,22.00,116.00,7.80,6.20
2007-08-20T14:21:03,329,2007-08-20T14:10:00,1004.00,16.10,18.30,3.40,22.00,116.00,7.80,6.20
2007-08-20T14:22:03,328,2007-08-20T14:10:00,1004.00,16.10,18.30,3.40,22.00,116.00,7.80,6.20
2007-08-20T14:23:03,344,2007-08-20T14:20:00,1004.00,15.90,18.30,3.50,22.00,122.00,8.80,6.60
2007-08-20T14:24:03,328,2007-08-20T14:20:00,1004.00,15.90,18.30,3.50,22.00,122.00,8.80,6.60
2007-08-20T14:25:03,328,2007-08-20T14:20:00,1004.00,15.90,18.30,3.50,22.00,122.00,8.80,6.60
2007-08-20T14:26:03,328,2007-08-20T14:20:00,1004.00,15.90,18.30,3.50,22.00,122.00,8.80,6.60
2007-08-20T14:27:03,329,2007-08-20T14:20:00,1004.00,15.90,18.30,3.50,22.00,122.00,8.80,6.60
2007-08-20T14:28:03,328,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:29:03,343,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:30:03,328,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:31:03,344,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:32:03,344,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:33:03,328,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:34:03,329,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:35:03,328,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:36:03,359,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:37:03,328,2007-08-20T14:25:00,1004.00,16.00,18.30,3.50,22.00,122.00,8.80,6.80
2007-08-20T14:38:03,328,2007-08-20T14:30:00,1004.00,15.80,18.30,3.60,22.00,119.00,9.10,7.90
2007-08-20T14:39:03,328,2007-08-20T14:30:00,1004.00,15.80,18.30,3.60,22.00,119.00,9.10,7.90
2007-08-20T14:40:03,328,2007-08-20T14:30:00,1004.00,15.80,18.30,3.60,22.00,119.00,9.10,7.90
2007-08-20T14:41:03,328,2007-08-20T14:30:00,1004.00,15.80,18.30,3.60,22.00,119.00,9.10,7.90
2007-08-20T14:42:03,343,2007-08-20T14:30:00,1004.00,15.80,18.30,3.60,22.00,119.00,9.10,7.90
2007-08-20T14:43:03,344,2007-08-20T14:35:00,1004.00,15.80,18.30,3.60,22.00,114.00,10.80,9.00
2007-08-20T14:44:03,344,2007-08-20T14:35:00,1004.00,15.80,18.30,3.60,22.00,114.00,10.80,9.00
2007-08-20T14:45:03,328,2007-08-20T14:35:00,1004.00,15.80,18.30,3.60,22.00,114.00,10.80,9.00
2007-08-20T14:46:03,328,2007-08-20T14:35:00,1004.00,15.80,18.30,3.60,22.00,114.00,10.80,9.00
2007-08-20T14:47:03,344,2007-08-20T14:35:00,1004.00,15.80,18.30,3.60,22.00,114.00,10.80,9.00
2007-08-20T14:48:03,328,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:49:03,343,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:50:03,344,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:51:03,344,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:52:03,328,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:53:03,328,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:54:03,329,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:55:03,328,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:56:03,328,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:57:03,344,2007-08-20T14:45:00,1004.00,15.70,18.30,3.70,22.00,112.00,11.20,9.10
2007-08-20T14:58:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T14:59:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:00:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:01:03,343,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:02:03,328,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:03:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:04:03,328,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:05:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:06:03,328,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:07:03,344,2007-08-20T14:50:00,1005.00,15.60,18.30,3.80,22.00,103.00,11.00,8.70
2007-08-20T15:08:03,343,2007-08-20T15:05:00,1005.00,15.90,18.30,3.90,22.00,77.00,16.00,12.50
2007-08-20T15:09:03,344,2007-08-20T15:05:00,1005.00,15.90,18.30,3.90,22.00,77.00,16.00,12.50
2007-08-20T15:10:03,328,2007-08-20T15:05:00,1005.00,15.90,18.30,3.90,22.00,77.00,16.00,12.50
2007-08-20T15:11:03,328,2007-08-20T15:05:00,1005.00,15.90,18.30,3.90,22.00,77.00,16.00,12.50
2007-08-20T15:12:03,344,2007-08-20T15:05:00,1005.00,15.90,18.30,3.90,22.00,77.00,16.00,12.50
2007-08-20T15:13:03,328,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:14:03,343,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:15:03,343,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:16:03,344,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:17:03,406,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:18:03,344,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:19:03,360,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:20:03,329,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:21:03,343,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:22:03,343,2007-08-20T15:10:00,1005.00,15.90,18.30,3.90,22.00,79.00,13.90,12.00
2007-08-20T15:23:03,344,2007-08-20T15:15:00,1005.00,15.70,18.30,4.00,22.00,68.00,14.80,12.90
2007-08-20T15:24:03,344,2007-08-20T15:15:00,1005.00,15.70,18.30,4.00,22.00,68.00,14.80,12.90
2007-08-20T15:25:03,344,2007-08-20T15:15:00,1005.00,15.70,18.30,4.00,22.00,68.00,14.80,12.90
2007-08-20T15:26:03,328,2007-08-20T15:15:00,1005.00,15.70,18.30,4.00,22.00,68.00,14.80,12.90
2007-08-20T15:27:03,344,2007-08-20T15:15:00,1005.00,15.70,18.30,4.00,22.00,68.00,14.80,12.90
2007-08-20T15:28:03,343,2007-08-20T15:20:00,1005.00,15.80,18.30,4.00,22.00,72.00,14.40,12.40
2007-08-20T15:29:03,359,2007-08-20T15:20:00,1005.00,15.80,18.30,4.00,22.00,72.00,14.40,12.40
2007-08-20T15:30:03,344,2007-08-20T15:20:00,1005.00,15.80,18.30,4.00,22.00,72.00,14.40,12.40
2007-08-20T15:31:03,344,2007-08-20T15:20:00,1005.00,15.80,18.30,4.00,22.00,72.00,14.40,12.40
2007-08-20T15:32:03,344,2007-08-20T15:20:00,1005.00,15.80,18.30,4.00,22.00,72.00,14.40,12.40
2007-08-20T15:33:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:34:03,343,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:35:03,343,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:36:03,359,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:37:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:38:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:39:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:40:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:41:03,328,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:42:03,344,2007-08-20T15:30:00,1005.00,15.90,18.30,4.00,22.00,71.00,14.20,12.70
2007-08-20T15:43:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:44:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:45:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:46:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:47:03,343,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:48:03,343,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:49:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:50:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:51:03,344,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:52:03,609,2007-08-20T15:40:00,1005.00,16.00,18.30,4.10,22.00,59.00,14.70,12.50
2007-08-20T15:53:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:54:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:55:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:56:03,343,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:57:03,343,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:58:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T15:59:03,3719,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:00:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:01:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:02:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:03:03,343,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:04:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:05:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:06:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:07:03,344,2007-08-20T15:45:00,1005.00,16.00,18.30,4.10,22.00,56.00,14.90,12.50
2007-08-20T16:08:03,344,2007-08-20T16:05:00,1005.00,16.30,18.30,4.10,22.00,56.00,14.40,11.50
2007-08-20T16:09:03,343,2007-08-20T16:05:00,1005.00,16.30,18.30,4.10,22.00,56.00,14.40,11.50
